Date,Timestamp,Volume,Open,High,Low,Close,EURUSD
20190218,21:40:00,1429.00999462605,1.13134,1.13135,1.13093,1.13096,EURUSD,
20190218,21:45:00,1485.73999834061,1.13097,1.13131,1.13095,1.13126,EURUSD,
20190218,21:50:00,492.050000905991,1.13126,1.13129,1.13105,1.13108,EURUSD,
20190218,21:55:00,263.490000009537,1.13108,1.13109,1.13081,1.13081,EURUSD,
20190218,22:00:00,102.979999065399,1.13079,1.13108,1.13072,1.13108,EURUSD,
20190218,22:05:00,104.779999792576,1.13105,1.13107,1.13086,1.13095,EURUSD,
20190218,22:10:00,77.7200001478195,1.13096,1.13098,1.13091,1.13096,EURUSD,
20190218,22:15:00,152.469999551773,1.13096,1.13098,1.13084,1.13085,EURUSD,
20190218,22:20:00,110.859999656677,1.13085,1.13096,1.13085,1.13096,EURUSD,
20190218,22:25:00,105.830000042915,1.13095,1.13096,1.13091,1.13093,EURUSD,
20190218,22:30:00,69.3800001144409,1.13093,1.13105,1.13093,1.13097,EURUSD,
20190218,22:35:00,104.490000009537,1.13097,1.13103,1.13092,1.13092,EURUSD,
20190218,22:40:00,247.029998898506,1.13092,1.13093,1.13081,1.13088,EURUSD,
20190218,22:45:00,174.879999876022,1.13089,1.13098,1.13085,1.13098,EURUSD,
20190218,22:50:00,85.9400005340576,1.13099,1.131,1.13095,1.13096,EURUSD,
20190218,22:55:00,367.31000316143,1.13097,1.13104,1.13097,1.13097,EURUSD,
20190218,23:00:00,512.420000195503,1.13097,1.13121,1.13095,1.13119,EURUSD,
20190218,23:05:00,291.339997291565,1.13119,1.13126,1.13117,1.13118,EURUSD,
20190218,23:10:00,202.429999113083,1.13118,1.13118,1.13113,1.13114,EURUSD,
20190218,23:15:00,168.589999675751,1.13113,1.13115,1.13112,1.13112,EURUSD,
20190218,23:20:00,107.670000433922,1.13115,1.13115,1.13108,1.13113,EURUSD,
20190218,23:25:00,195.909999251366,1.13112,1.13115,1.13104,1.13114,EURUSD,
20190218,23:30:00,161.819998979568,1.13114,1.13115,1.13103,1.13109,EURUSD,
20190218,23:35:00,119.519999504089,1.1311,1.13111,1.13109,1.13111,EURUSD,
20190218,23:40:00,103.489998698235,1.1311,1.13121,1.1311,1.1312,EURUSD,
20190218,23:45:00,211.929998993874,1.13118,1.13122,1.13113,1.13115,EURUSD,
20190218,23:50:00,229.979999303818,1.13114,1.1312,1.13109,1.1311,EURUSD,
20190218,23:55:00,163.209999680519,1.13109,1.13115,1.13109,1.13114,EURUSD,
20190219,00:00:00,442.730000853539,1.13115,1.13118,1.13099,1.13109,EURUSD,
20190219,00:05:00,321.610001683235,1.13109,1.13132,1.13109,1.13127,EURUSD,
20190219,00:10:00,316.0600014925,1.13128,1.13132,1.13114,1.13122,EURUSD,
20190219,00:15:00,200.33000099659,1.13122,1.13122,1.13106,1.13106,EURUSD,
20190219,00:20:00,317.470000505447,1.13107,1.13122,1.13102,1.13121,EURUSD,
20190219,00:25:00,565.029999256134,1.13121,1.13127,1.13113,1.13114,EURUSD,
20190219,00:30:00,1427.17999839783,1.13113,1.13138,1.13099,1.13111,EURUSD,
20190219,00:35:00,578.269998908043,1.13111,1.13115,1.13092,1.13092,EURUSD,
20190219,00:40:00,711.509997844696,1.13093,1.13097,1.13072,1.13078,EURUSD,
20190219,00:45:00,674.779999613762,1.13077,1.13078,1.13056,1.13057,EURUSD,
20190219,00:50:00,819.109999656677,1.13057,1.13064,1.13037,1.13038,EURUSD,
20190219,00:55:00,688.769998550415,1.13038,1.13055,1.13031,1.13055,EURUSD,
20190219,01:00:00,901.91000020504,1.13056,1.13067,1.13051,1.13065,EURUSD,
20190219,01:05:00,818.2399995327,1.13065,1.1307,1.13054,1.13061,EURUSD,
20190219,01:10:00,737.370001792908,1.13062,1.13072,1.1306,1.1306,EURUSD,
20190219,01:15:00,628.949997544289,1.1306,1.13066,1.13039,1.13039,EURUSD,
20190219,01:20:00,515.899998664856,1.13041,1.13046,1.13033,1.13033,EURUSD,
20190219,01:25:00,618.929997324944,1.13033,1.13044,1.1303,1.13039,EURUSD,
20190219,01:30:00,812.799998760223,1.13039,1.13045,1.13023,1.13039,EURUSD,
20190219,01:35:00,644.350002408028,1.13038,1.13044,1.13034,1.13039,EURUSD,
20190219,01:40:00,804.190001130104,1.13039,1.1304,1.13029,1.13039,EURUSD,
20190219,01:45:00,401.379999041557,1.13039,1.1305,1.13038,1.1305,EURUSD,
20190219,01:50:00,748.890003561974,1.1305,1.13054,1.13038,1.13044,EURUSD,
20190219,01:55:00,1121.59000110626,1.13044,1.13053,1.13039,1.1304,EURUSD,
20190219,02:00:00,636.98999941349,1.1304,1.1305,1.13034,1.13034,EURUSD,
20190219,02:05:00,780.929998993874,1.13035,1.13037,1.13021,1.1303,EURUSD,
20190219,02:10:00,632.679997324944,1.13031,1.1304,1.13026,1.13039,EURUSD,
20190219,02:15:00,442.869998693466,1.13039,1.13049,1.13039,1.13048,EURUSD,
20190219,02:20:00,510.869997501373,1.13049,1.13049,1.13039,1.13039,EURUSD,
20190219,02:25:00,735.319998502731,1.13039,1.13044,1.13033,1.13034,EURUSD,
20190219,02:30:00,627.689997673035,1.13034,1.13036,1.13013,1.13015,EURUSD,
20190219,02:35:00,442.430001378059,1.13014,1.13018,1.13,1.13009,EURUSD,
20190219,02:40:00,800.779999375343,1.1301,1.1302,1.1298,1.1298,EURUSD,
20190219,02:45:00,333.449999928474,1.12981,1.12989,1.12979,1.12979,EURUSD,
20190219,02:50:00,489.12999856472,1.1298,1.12996,1.1298,1.12994,EURUSD,
20190219,02:55:00,461.339999079704,1.12994,1.13011,1.12993,1.13011,EURUSD,
20190219,03:00:00,388.449998259544,1.13012,1.13012,1.12998,1.13,EURUSD,
20190219,03:05:00,201.490000486374,1.13,1.13006,1.13,1.13005,EURUSD,
20190219,03:10:00,316.230000972748,1.13005,1.1301,1.13005,1.13006,EURUSD,
20190219,03:15:00,418.929998993874,1.13006,1.1302,1.13003,1.13016,EURUSD,
20190219,03:20:00,380.370000243187,1.13015,1.13016,1.13005,1.13016,EURUSD,
20190219,03:25:00,878.820003628731,1.13016,1.13031,1.13011,1.13031,EURUSD,
20190219,03:30:00,497.989999294281,1.13031,1.13031,1.13016,1.13017,EURUSD,
20190219,03:35:00,1019.82999551296,1.13017,1.13018,1.12986,1.12989,EURUSD,
20190219,03:40:00,466.720001935959,1.12989,1.12999,1.12989,1.12995,EURUSD,
20190219,03:45:00,383.909998893738,1.12995,1.12995,1.12982,1.12989,EURUSD,
20190219,03:50:00,934.019997671247,1.1299,1.12991,1.12939,1.1295,EURUSD,
20190219,03:55:00,707.560000419617,1.1295,1.12954,1.12938,1.12954,EURUSD,
20190219,04:00:00,564.699998736382,1.12954,1.12965,1.12949,1.1296,EURUSD,
20190219,04:05:00,452.299998402596,1.1296,1.12965,1.1296,1.12961,EURUSD,
20190219,04:10:00,236.7600004673,1.12963,1.12973,1.12963,1.12972,EURUSD,
20190219,04:15:00,327.830000042915,1.12973,1.12982,1.12971,1.12971,EURUSD,
20190219,04:20:00,303.829999566078,1.12972,1.12982,1.12971,1.1298,EURUSD,
20190219,04:25:00,1109.30000126362,1.12979,1.12982,1.1293,1.12939,EURUSD,
20190219,04:30:00,762.890001654625,1.12939,1.12946,1.1293,1.12946,EURUSD,
20190219,04:35:00,315.699998736382,1.12949,1.12957,1.12942,1.12956,EURUSD,
20190219,04:40:00,436.549998044968,1.12956,1.12957,1.12951,1.12956,EURUSD,
20190219,04:45:00,426.700001597404,1.12956,1.12962,1.1295,1.12961,EURUSD,
20190219,04:50:00,485.289999961853,1.12961,1.12967,1.12957,1.12966,EURUSD,
20190219,04:55:00,594.629998683929,1.12966,1.1297,1.12962,1.12966,EURUSD,
20190219,05:00:00,548.089999556541,1.12966,1.12967,1.12944,1.12956,EURUSD,
20190219,05:05:00,588.2399995327,1.12956,1.12961,1.12944,1.12949,EURUSD,
20190219,05:10:00,724.809999585152,1.1295,1.12965,1.12947,1.12962,EURUSD,
20190219,05:15:00,437.899998903275,1.12963,1.12963,1.12951,1.12955,EURUSD,
20190219,05:20:00,557.32000041008,1.12955,1.12964,1.1295,1.12956,EURUSD,
20190219,05:25:00,250.469999313354,1.12956,1.12963,1.12955,1.12961,EURUSD,
20190219,05:30:00,574.410001516342,1.1296,1.12982,1.1296,1.12981,EURUSD,
20190219,05:35:00,527.36000084877,1.12981,1.12987,1.12971,1.12976,EURUSD,
20190219,05:40:00,854.980001807213,1.12976,1.12997,1.12976,1.12995,EURUSD,
20190219,05:45:00,574.489998817444,1.12995,1.12997,1.12991,1.12995,EURUSD,
20190219,05:50:00,541.940000772476,1.12995,1.12996,1.12973,1.12973,EURUSD,
20190219,05:55:00,781.900002241135,1.12974,1.12996,1.12973,1.12994,EURUSD,
20190219,06:00:00,464.810000419617,1.12996,1.12997,1.12969,1.1297,EURUSD,
20190219,06:05:00,909.299998402596,1.12971,1.12974,1.12935,1.12956,EURUSD,
20190219,06:10:00,878.65999853611,1.12957,1.1296,1.12938,1.12942,EURUSD,
20190219,06:15:00,534.530000329018,1.12942,1.12946,1.12938,1.12944,EURUSD,
20190219,06:20:00,352.539997816086,1.12945,1.12957,1.12941,1.12954,EURUSD,
20190219,06:25:00,381.520000576973,1.12956,1.12976,1.12956,1.12971,EURUSD,
20190219,06:30:00,534.779996991158,1.1297,1.12972,1.1296,1.12968,EURUSD,
20190219,06:35:00,447.45999789238,1.12967,1.12969,1.12945,1.12951,EURUSD,
20190219,06:40:00,675.070000171661,1.12952,1.1297,1.12949,1.12951,EURUSD,
20190219,06:45:00,534.260001420975,1.12952,1.12953,1.12935,1.12936,EURUSD,
20190219,06:50:00,523.58000099659,1.12935,1.12951,1.12935,1.12951,EURUSD,
20190219,06:55:00,662.940002799034,1.1295,1.12963,1.1295,1.12959,EURUSD,
20190219,07:00:00,1637.43000030518,1.12958,1.13001,1.12953,1.12988,EURUSD,
20190219,07:05:00,1160.84999454021,1.12988,1.13001,1.12983,1.12994,EURUSD,
20190219,07:10:00,714.06999707222,1.12994,1.13008,1.1299,1.12994,EURUSD,
20190219,07:15:00,919.89999806881,1.12994,1.13012,1.12991,1.1301,EURUSD,
20190219,07:20:00,661.120000958443,1.13013,1.13032,1.13012,1.13016,EURUSD,
20190219,07:25:00,1252.16000127792,1.13015,1.13051,1.13011,1.1304,EURUSD,
20190219,07:30:00,1554.51999998093,1.13039,1.13039,1.13014,1.1302,EURUSD,
20190219,07:35:00,1461.02999722958,1.13021,1.1304,1.13008,1.13011,EURUSD,
20190219,07:40:00,1316.879997015,1.13012,1.13015,1.12986,1.12995,EURUSD,
20190219,07:45:00,1241.56999731064,1.12994,1.12994,1.12964,1.12965,EURUSD,
20190219,07:50:00,2126.71999537945,1.12965,1.13016,1.12963,1.13012,EURUSD,
20190219,07:55:00,2821.64998972416,1.13011,1.13053,1.1299,1.12993,EURUSD,
20190219,08:00:00,2194.08999586105,1.12992,1.13008,1.12945,1.12976,EURUSD,
20190219,08:05:00,1735.18999731541,1.12975,1.12997,1.12951,1.12996,EURUSD,
20190219,08:10:00,1670.38999760151,1.12996,1.13053,1.12994,1.1302,EURUSD,
20190219,08:15:00,1394.85000026226,1.13022,1.13058,1.13004,1.13046,EURUSD,
20190219,08:20:00,2459.96999740601,1.13048,1.13117,1.13048,1.13115,EURUSD,
20190219,08:25:00,2445.13999378681,1.13116,1.1321,1.13107,1.13185,EURUSD,
20190219,08:30:00,2344.29999828339,1.13185,1.13206,1.13168,1.13172,EURUSD,
20190219,08:35:00,2027.05999708176,1.13171,1.1321,1.13171,1.1318,EURUSD,
20190219,08:40:00,1479.09999811649,1.13183,1.13185,1.1316,1.13169,EURUSD,
20190219,08:45:00,1223.25000190735,1.13169,1.13196,1.13169,1.1318,EURUSD,
20190219,08:50:00,1681.07999908924,1.13179,1.13187,1.13156,1.13165,EURUSD,
20190219,08:55:00,2530.86999928951,1.13165,1.13243,1.13139,1.13218,EURUSD,
20190219,09:00:00,2202.91000020504,1.13218,1.13246,1.13152,1.13155,EURUSD,
20190219,09:05:00,2424.92999660969,1.13155,1.13172,1.1311,1.13131,EURUSD,
20190219,09:10:00,2315.74999117851,1.1313,1.13145,1.13094,1.13109,EURUSD,
20190219,09:15:00,1528.25999617577,1.13108,1.1312,1.13064,1.13083,EURUSD,
20190219,09:20:00,2228.80999493599,1.13082,1.13096,1.13066,1.13071,EURUSD,
20190219,09:25:00,1625.15999829769,1.1307,1.13079,1.13056,1.13062,EURUSD,
20190219,09:30:00,1924.68000018597,1.13063,1.13087,1.13016,1.13082,EURUSD,
20190219,09:35:00,2094.9899982214,1.13081,1.13086,1.13055,1.13075,EURUSD,
20190219,09:40:00,2122.84999620914,1.13075,1.13097,1.13056,1.1308,EURUSD,
20190219,09:45:00,1465.26999819279,1.13078,1.13083,1.13006,1.13035,EURUSD,
20190219,09:50:00,964.199994325638,1.13035,1.13035,1.1302,1.13031,EURUSD,
20190219,09:55:00,1223.06999790668,1.13031,1.1305,1.13014,1.13031,EURUSD,
20190219,10:00:00,1453.1299996376,1.13032,1.13067,1.12993,1.13062,EURUSD,
20190219,10:05:00,1007.77999651432,1.13061,1.13081,1.13061,1.13077,EURUSD,
20190219,10:10:00,978.069997310638,1.13076,1.13076,1.13035,1.1305,EURUSD,
20190219,10:15:00,1006.620002985,1.1305,1.13095,1.1305,1.13092,EURUSD,
20190219,10:20:00,1444.61999905109,1.13092,1.13095,1.1306,1.13071,EURUSD,
20190219,10:25:00,1141.33999800682,1.1307,1.13091,1.1307,1.13091,EURUSD,
20190219,10:30:00,1718.57999897003,1.1309,1.13091,1.13053,1.13053,EURUSD,
20190219,10:35:00,1450.77999603748,1.13053,1.13056,1.1303,1.13047,EURUSD,
20190219,10:40:00,1767.89999234676,1.13046,1.13101,1.13046,1.13094,EURUSD,
20190219,10:45:00,1948.98000109196,1.13094,1.13141,1.13093,1.13125,EURUSD,
20190219,10:50:00,1454.5899989605,1.13126,1.13129,1.13089,1.13099,EURUSD,
20190219,10:55:00,2005.16999518871,1.13099,1.13116,1.13069,1.13069,EURUSD,
20190219,11:00:00,1562.48000323772,1.1307,1.13097,1.13043,1.13046,EURUSD,
20190219,11:05:00,1650.65999722481,1.13045,1.13099,1.13045,1.13085,EURUSD,
20190219,11:10:00,1725.77000439167,1.13084,1.13103,1.13043,1.13048,EURUSD,
20190219,11:15:00,2714.36000072956,1.13047,1.13049,1.12883,1.12896,EURUSD,
20190219,11:20:00,3068.74999368191,1.12898,1.12905,1.12831,1.12874,EURUSD,
20190219,11:25:00,3163.53000247478,1.12874,1.12874,1.12823,1.12843,EURUSD,
20190219,11:30:00,2149.58999228477,1.12844,1.12847,1.1281,1.12842,EURUSD,
20190219,11:35:00,3057.53000104427,1.12842,1.12842,1.1276,1.12781,EURUSD,
20190219,11:40:00,2435.3099925518,1.12783,1.12811,1.12755,1.12807,EURUSD,
20190219,11:45:00,1742.74999964237,1.12807,1.12821,1.12787,1.12814,EURUSD,
20190219,11:50:00,2164.15999627113,1.12814,1.12821,1.12784,1.12807,EURUSD,
20190219,11:55:00,2504.03000056744,1.12806,1.12852,1.12805,1.1283,EURUSD,
20190219,12:00:00,2470.20999968052,1.12829,1.12829,1.12783,1.128,EURUSD,
20190219,12:05:00,1940.59999442101,1.12799,1.12802,1.12775,1.12779,EURUSD,
20190219,12:10:00,1812.50000143051,1.12778,1.12809,1.12773,1.12794,EURUSD,
20190219,12:15:00,1873.12000226974,1.12794,1.12794,1.12778,1.12789,EURUSD,
20190219,12:20:00,1795.63000142574,1.12789,1.12829,1.12764,1.12823,EURUSD,
20190219,12:25:00,1446.28000414371,1.12822,1.12838,1.12816,1.12825,EURUSD,
20190219,12:30:00,1781.75000417233,1.12826,1.12829,1.12812,1.12815,EURUSD,
20190219,12:35:00,2083.80000185966,1.12813,1.12813,1.12774,1.12785,EURUSD,
20190219,12:40:00,1885.9699934721,1.12784,1.12837,1.12784,1.12834,EURUSD,
20190219,12:45:00,1341.50000178814,1.12835,1.12847,1.1283,1.12835,EURUSD,
20190219,12:50:00,1579.83000409603,1.12835,1.12846,1.1283,1.12836,EURUSD,
20190219,12:55:00,2869.09999215603,1.12833,1.12888,1.12831,1.12873,EURUSD,
20190219,13:00:00,2095.8699965477,1.12873,1.12892,1.12862,1.1288,EURUSD,
20190219,13:05:00,3054.75999498367,1.1288,1.12947,1.1287,1.12934,EURUSD,
20190219,13:10:00,2383.23999655247,1.12937,1.12941,1.12919,1.12934,EURUSD,
20190219,13:15:00,2339.79999351501,1.12934,1.12944,1.12902,1.12907,EURUSD,
20190219,13:20:00,2217.29999673367,1.12906,1.12912,1.12867,1.12889,EURUSD,
20190219,13:25:00,1750.3400002718,1.12888,1.12925,1.12884,1.12923,EURUSD,
20190219,13:30:00,1860.47999608517,1.12926,1.12939,1.1291,1.12935,EURUSD,
20190219,13:35:00,2504.37999296188,1.12936,1.12968,1.12924,1.12959,EURUSD,
20190219,13:40:00,1604.63999330997,1.1296,1.12961,1.12934,1.12952,EURUSD,
20190219,13:45:00,1863.13999652863,1.12953,1.12964,1.12936,1.12947,EURUSD,
20190219,13:50:00,2332.43999218941,1.12948,1.13009,1.12941,1.12994,EURUSD,
20190219,13:55:00,2237.69999885559,1.12994,1.12994,1.12956,1.12959,EURUSD,
20190219,14:00:00,2566.81999886036,1.12958,1.13015,1.12958,1.12972,EURUSD,
20190219,14:05:00,2505.45999264717,1.12975,1.13008,1.12961,1.13006,EURUSD,
20190219,14:10:00,2981.80999898911,1.13008,1.13078,1.13008,1.13067,EURUSD,
20190219,14:15:00,2315.06999623775,1.13068,1.13117,1.13062,1.13098,EURUSD,
20190219,14:20:00,2877.13999426365,1.13098,1.13153,1.13098,1.13137,EURUSD,
20190219,14:25:00,2527.8799957037,1.13139,1.13152,1.13106,1.13122,EURUSD,
20190219,14:30:00,3164.19999861717,1.13123,1.13136,1.1311,1.13113,EURUSD,
20190219,14:35:00,3144.48999798298,1.13114,1.13156,1.13114,1.13122,EURUSD,
20190219,14:40:00,2493.54999828339,1.13122,1.13168,1.13105,1.13155,EURUSD,
20190219,14:45:00,2945.59999907017,1.13155,1.13189,1.13146,1.13181,EURUSD,
20190219,14:50:00,2806.02999460697,1.13181,1.13197,1.13171,1.13174,EURUSD,
20190219,14:55:00,2916.86999642849,1.13174,1.13224,1.13169,1.13196,EURUSD,
20190219,15:00:00,2583.24999308586,1.13196,1.13222,1.13181,1.13191,EURUSD,
20190219,15:05:00,2844.99998724461,1.13191,1.13218,1.13162,1.13218,EURUSD,
20190219,15:10:00,3251.71999633312,1.13218,1.13274,1.13218,1.13262,EURUSD,
20190219,15:15:00,3348.89999175072,1.13264,1.13285,1.13234,1.13243,EURUSD,
20190219,15:20:00,2151.6499941349,1.13243,1.13258,1.13219,1.13222,EURUSD,
20190219,15:25:00,2546.90998971462,1.13222,1.1324,1.13207,1.13207,EURUSD,
20190219,15:30:00,2369.48999762535,1.13207,1.13257,1.13207,1.13237,EURUSD,
20190219,15:35:00,2369.91999471188,1.13237,1.13249,1.13186,1.1319,EURUSD,
20190219,15:40:00,2862.84999072552,1.13191,1.13215,1.13171,1.13197,EURUSD,
20190219,15:45:00,3164.62999606133,1.13198,1.13285,1.13198,1.13276,EURUSD,
20190219,15:50:00,2995.81999778748,1.13277,1.13302,1.13271,1.13298,EURUSD,
20190219,15:55:00,3611.1099909544,1.13297,1.13396,1.13278,1.13338,EURUSD,
20190219,16:00:00,3129.03999114037,1.13338,1.1336,1.13309,1.13354,EURUSD,
20190219,16:05:00,3199.55998456478,1.13353,1.13384,1.13336,1.13382,EURUSD,
20190219,16:10:00,3268.99999415874,1.13382,1.13425,1.13352,1.13355,EURUSD,
20190219,16:15:00,3485.8199942112,1.13354,1.13354,1.13298,1.13302,EURUSD,
20190219,16:20:00,2247.14000177383,1.13303,1.13319,1.13283,1.13294,EURUSD,
20190219,16:25:00,2785.08999788761,1.13292,1.13321,1.13289,1.13308,EURUSD,
20190219,16:30:00,2391.90999472141,1.13308,1.13335,1.13301,1.13305,EURUSD,
20190219,16:35:00,2949.6999938488,1.13305,1.13355,1.13305,1.13316,EURUSD,
20190219,16:40:00,2032.80999720097,1.13317,1.13334,1.13307,1.1331,EURUSD,
20190219,16:45:00,2362.79000020027,1.13311,1.13323,1.13285,1.13292,EURUSD,
20190219,16:50:00,1823.92999768257,1.13294,1.13329,1.13287,1.13325,EURUSD,
20190219,16:55:00,2182.08999300003,1.13325,1.1334,1.13278,1.13279,EURUSD,
20190219,17:00:00,3394.02999269962,1.1328,1.13281,1.13206,1.13231,EURUSD,
20190219,17:05:00,2641.80999243259,1.13232,1.13265,1.1323,1.13261,EURUSD,
20190219,17:10:00,2148.35999810696,1.13262,1.13272,1.13238,1.1324,EURUSD,
20190219,17:15:00,1871.79999577999,1.1324,1.13311,1.1324,1.13311,EURUSD,
20190219,17:20:00,2263.23999762535,1.13311,1.13358,1.13309,1.13356,EURUSD,
20190219,17:25:00,2340.54999876022,1.13355,1.13445,1.13354,1.13441,EURUSD,
20190219,17:30:00,2918.56999921799,1.13441,1.1349,1.13434,1.13481,EURUSD,
20190219,17:35:00,2599.1700001955,1.1348,1.13574,1.13479,1.13557,EURUSD,
20190219,17:40:00,3271.89999890327,1.13558,1.13562,1.13522,1.13531,EURUSD,
20190219,17:45:00,2923.46999394894,1.1353,1.13553,1.13516,1.13527,EURUSD,
20190219,17:50:00,2695.83999443054,1.13526,1.13537,1.13476,1.13501,EURUSD,
20190219,17:55:00,2842.69999957085,1.13501,1.13516,1.13476,1.13481,EURUSD,
20190219,18:00:00,2072.0699930191,1.1348,1.13528,1.13475,1.13486,EURUSD,
20190219,18:05:00,1904.52999353409,1.13487,1.13502,1.13482,1.13483,EURUSD,
20190219,18:10:00,1908.25000345707,1.13482,1.1351,1.13476,1.13497,EURUSD,
20190219,18:15:00,1798.73999941349,1.13497,1.13541,1.13488,1.1351,EURUSD,
20190219,18:20:00,1541.48000049591,1.1351,1.13517,1.13499,1.13504,EURUSD,
20190219,18:25:00,1660.26000154018,1.13504,1.13504,1.13482,1.13493,EURUSD,
20190219,18:30:00,1794.19000065327,1.13491,1.13492,1.13468,1.13473,EURUSD,
20190219,18:35:00,1455.45999610424,1.13473,1.13475,1.13451,1.13456,EURUSD,
20190219,18:40:00,1320.76999247074,1.13457,1.13476,1.13456,1.13466,EURUSD,
20190219,18:45:00,2219.22999465466,1.13465,1.13482,1.13457,1.13481,EURUSD,
20190219,18:50:00,1590.07000207901,1.13482,1.13482,1.1346,1.13462,EURUSD,
20190219,18:55:00,1929.74999535084,1.13463,1.13491,1.13462,1.1349,EURUSD,
20190219,19:00:00,1979.76000583172,1.13489,1.13504,1.13483,1.13494,EURUSD,
20190219,19:05:00,1380.2899980545,1.13495,1.13497,1.13451,1.13468,EURUSD,
20190219,19:10:00,1443.56999754906,1.13468,1.13493,1.1343,1.13431,EURUSD,
20190219,19:15:00,1727.90999472141,1.13433,1.13458,1.13433,1.13448,EURUSD,
20190219,19:20:00,1319.70999491215,1.13447,1.13463,1.13437,1.13448,EURUSD,
20190219,19:25:00,1945.77000045776,1.13449,1.13462,1.13444,1.13457,EURUSD,
20190219,19:30:00,1611.43999445438,1.13456,1.13459,1.13426,1.13427,EURUSD,
20190219,19:35:00,1190.7300003767,1.13427,1.13444,1.1342,1.13427,EURUSD,
20190219,19:40:00,1528.07000172138,1.13425,1.13427,1.13362,1.13363,EURUSD,
20190219,19:45:00,1551.79999518394,1.13362,1.13377,1.13356,1.13367,EURUSD,
20190219,19:50:00,2061.46999180317,1.13368,1.13377,1.13356,1.13373,EURUSD,
20190219,19:55:00,2484.03999984264,1.13373,1.13407,1.13373,1.13403,EURUSD,
20190219,20:00:00,2180.28999614716,1.13402,1.13419,1.13392,1.1341,EURUSD,
20190219,20:05:00,1940.66999268532,1.13412,1.13434,1.1341,1.13422,EURUSD,
20190219,20:10:00,1983.61999428272,1.13422,1.13433,1.13417,1.13426,EURUSD,
20190219,20:15:00,1367.50999331474,1.13426,1.13437,1.13424,1.13436,EURUSD,
20190219,20:20:00,1194.37999594212,1.13437,1.13445,1.13405,1.13405,EURUSD,
20190219,20:25:00,1461.19999587536,1.13405,1.13412,1.13396,1.134,EURUSD,
20190219,20:30:00,1228.78999733925,1.13399,1.13424,1.13397,1.13417,EURUSD,
20190219,20:35:00,1044.8699991703,1.13418,1.13421,1.13408,1.13411,EURUSD,
20190219,20:40:00,1216.61999249458,1.13412,1.13422,1.13408,1.13418,EURUSD,
20190219,20:45:00,1029.03999829292,1.13419,1.13426,1.13416,1.1342,EURUSD,
20190219,20:50:00,1023.79000258446,1.1342,1.13429,1.13414,1.13429,EURUSD,
20190219,20:55:00,1280.69999703765,1.13428,1.13434,1.13421,1.13428,EURUSD,
20190219,21:00:00,321.789998948574,1.13426,1.13426,1.13417,1.13418,EURUSD,
20190219,21:05:00,380.290000140667,1.1342,1.13424,1.13413,1.13417,EURUSD,
20190219,21:10:00,457.459998726845,1.13416,1.13418,1.13413,1.13413,EURUSD,
20190219,21:15:00,399.079998850822,1.13414,1.13414,1.13406,1.13409,EURUSD,
20190219,21:20:00,437.909998416901,1.13408,1.13408,1.13396,1.13398,EURUSD,
20190219,21:25:00,318.719997644424,1.13398,1.13404,1.13397,1.13404,EURUSD,
20190219,21:30:00,237.550000429153,1.13401,1.13404,1.13398,1.13402,EURUSD,
20190219,21:35:00,450.819998383522,1.13402,1.13406,1.13401,1.13401,EURUSD,
20190219,21:40:00,330.249999046326,1.134,1.13408,1.13396,1.13403,EURUSD,
20190219,21:45:00,372.270000576973,1.13403,1.13408,1.13397,1.13403,EURUSD,
20190219,21:50:00,493.819998621941,1.13402,1.13403,1.13396,1.13401,EURUSD,
20190219,21:55:00,322.750000119209,1.13401,1.13418,1.13395,1.134,EURUSD,
20190219,22:00:00,126.389999359846,1.134,1.13421,1.134,1.13407,EURUSD,
20190219,22:05:00,229.679999947548,1.13405,1.13424,1.13405,1.13419,EURUSD,
20190219,22:10:00,249.689999699593,1.13419,1.1344,1.1341,1.1342,EURUSD,
20190219,22:15:00,260.680000543594,1.1342,1.13428,1.13389,1.13392,EURUSD,
20190219,22:20:00,243.160001158714,1.13392,1.13418,1.13392,1.13411,EURUSD,
20190219,22:25:00,608.849998235703,1.1341,1.1341,1.13371,1.13382,EURUSD,
20190219,22:30:00,446.159998893738,1.13379,1.13396,1.13369,1.13386,EURUSD,
20190219,22:35:00,384.379999041557,1.13386,1.13397,1.13366,1.13384,EURUSD,
20190219,22:40:00,239.140001177788,1.13383,1.13388,1.13381,1.13382,EURUSD,
20190219,22:45:00,203.699998259544,1.13382,1.13393,1.13382,1.13392,EURUSD,
20190219,22:50:00,219.589999318123,1.13393,1.13393,1.13371,1.13377,EURUSD,
20190219,22:55:00,429.389999628067,1.13378,1.13391,1.13353,1.13389,EURUSD,
20190219,23:00:00,406.839997529984,1.13389,1.13393,1.13381,1.13386,EURUSD,
20190219,23:05:00,242.86999976635,1.13386,1.13386,1.13381,1.13382,EURUSD,
20190219,23:10:00,247.049999952316,1.13382,1.13392,1.13382,1.13392,EURUSD,
20190219,23:15:00,226.309999346733,1.13392,1.13398,1.13384,1.13387,EURUSD,
20190219,23:20:00,238.509998321533,1.13389,1.13403,1.13387,1.13403,EURUSD,
20190219,23:25:00,569.379995703697,1.13402,1.13402,1.13386,1.13397,EURUSD,
20190219,23:30:00,762.729998111725,1.13397,1.13399,1.13387,1.13393,EURUSD,
20190219,23:35:00,509.079998016357,1.13393,1.13403,1.13393,1.13403,EURUSD,
20190219,23:40:00,649.229998826981,1.13403,1.13408,1.13402,1.13403,EURUSD,
